movieId,title,genres,tmdbId,director,top_3_cast,overview,poster_path
248,Houseguest (1994),Comedy,17207.0,Randall Miller,Sinbad|Phil Hartman|Jeffrey Jones,"Un magouilleur, poursuivi par des gangsters, tente de s'échapper en se faisant passer pour un ancien camarade de classe auprès d'un parfait inconnu sur lequel il est tombé au hasard de sa fuite.",https://image.tmdb.org/t/p/w500/cdiHlZho11EEqD3aPanYe1rEYRB.jpg
249,Immortal Beloved (1994),Drama|Romance,13701.0,Bernard Rose,Gary Oldman|Jeroen Krabbé|Isabella Rossellini,"À la mort de Beethoven, Anton Schindler, son légataire testamentaire, découvre un testament annulant les précédents, dans lequel le compositeur exprime son intention de léguer tous ses biens à son ""immortelle bien-aimée"". Contre l'avis de la famille, Schindler décide d'accomplir la volonté du maître et pour cela de découvrir l'identité de cette mystérieuse femme.",https://image.tmdb.org/t/p/w500/m6akzMrO66KHtOyUc7qlf0dARY2.jpg
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,14819.0,Steven Brill,David Goldman|Tom McGowan|Joseph Wayne Miller,"Un garçon obèse est envoyé dans un centre spécial pour personnes de son acabit mais doit faire face dès son arrivée à un entraîneur physique quelque peu dérangé. Avec ses amis, il décide de ne pas se laisser faire.",https://image.tmdb.org/t/p/w500/vFn6DXZViwyydBdrcdeQiZzRXIa.jpg
251,"Hunted, The (1995)",Action,32631.0,J.F. Lawton,Christophe Lambert|John Lone|Yoshio Harada,"Paul Racine est un puissant homme d'affaires informaticien. Un soir, il séduit une belle mystérieuse japonaise, Kirina, à Nagoya au Japon. Quelques minutes après qu'il ait quitté sa chambre, trois ninjas s'introduisent chez la jeune femme. Leur chef, le légendaire Kinjo, dont seule une poignée de fidèles connaît l'identité, annonce à Kirina qu'elle doit mourir pour avoir trahi son protecteur. Racine assiste impuissant à l'exécution et entrevoit le visage de Kinjo. Il devient la cible des assassins et pour survivre, il doit s'associer à l'illustre professeur d'arts martiaux Takeda et sa femme Mieko qui lui offrent de se réfugier sur leur île. Racine découvre alors un autre monde, régi par les codes traditionnels des samouraïs et leurs conception médiévales du courage et de l'honneur. Il découvre aussi que Takeda s'est servi de lui pour débusquer Kinjo, son rival de toujours…",https://image.tmdb.org/t/p/w500/6aj4H5KQDCuePwRJDxL8WeSOIk7.jpg
252,I.Q. (1994),Comedy|Romance,11777.0,Fred Schepisi,Tim Robbins|Meg Ryan|Walter Matthau,"Ed Walters, un mécanicien automobile, tombe follement amoureux de la belle et intelligente Catherine Boyd. Mais celle-ci est déjà fiancée à James Moreland. Il se trouve que Catherine est la nièce du génial Albert Einstein, grand ami d'Ed, qui va jouer les Cyrano et faire passer Ed pour un grand physicien...",https://image.tmdb.org/t/p/w500/9MrY1sF9fXpUz2K24bRHhqVfE07.jpg
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,628.0,Neil Jordan,Tom Cruise|Brad Pitt|Antonio Banderas,"San Francisco dans les années 90. Un jeune journaliste, Malloy, s'entretient dans une chambre avec un homme élégant, à l'allure aristocratique et au visage blafard, Louis, qui lui fait de bien étranges confidences. Malloy, subjugué par la séduction de son interlocuteur lui demande, à l'aube, de le faire pénétrer dans son monde, celui des vampires.",https://image.tmdb.org/t/p/w500/efQVbPAfIchr87GCHsmdZaJ3cGM.jpg
254,Jefferson in Paris (1995),Drama,87729.0,James Ivory,Nick Nolte|Greta Scacchi|Thandiwe Newton,"Évocation de la vie de Thomas Jefferson, ambassadeur des États-Unis à la cour de France entre 1784 et 1789. Il a 41 ans quand il arrive de Virginie accompagné de sa fille ainée Patsy et d'un de ses esclaves, James Hemings. Sa femme est morte deux ans plus tôt, et huit ans auparavant il a rédigé et signé la Déclaration d’Indépendance.",https://image.tmdb.org/t/p/w500/vcZCvsm920LoNDb7pMibJkxIE4n.jpg
255,"Jerky Boys, The (1995)",Comedy,18713.0,James Melkonian,John G. Brennan|Kamal Ahmed|Alan Arkin,,https://image.tmdb.org/t/p/w500/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg
256,Junior (1994),Comedy|Sci-Fi,6280.0,Ivan Reitman,Arnold Schwarzenegger|Danny DeVito|Emma Thompson,"Le Dr Alex Hesse a mis au point l'Expectane, médicament miracle censé assurer des grossesses sans risque. Mais le permis d'expérimentation lui est refusé. Son associé Larry lui suggère de se prendre lui-même pour cobaye et dérobe une ovule cryogénisée qu'il injecte après fécondation dans l'abdomen d'Alex premier homme enceint de l'Histoire...",https://image.tmdb.org/t/p/w500/dd2TSN3T6NqZNbrjaDmyMFbsiQu.jpg
257,Just Cause (1995),Mystery|Thriller,9061.0,Arne Glimcher,Sean Connery|Laurence Fishburne|Blair Underwood,"Opposant à la peine capitale, Paul Armstrong, éminent docteur de Harvard, est abordé par une dame âgée le priant de prendre la défense de Bobby Ferguson condamné à la peine de mort pour le meurtre d'une fille de 11 ans.  Très vite, tout laisse à croire que le jeune condamné est victime d'une bavure judiciaire conjuguée au conservatisme anti-noirs des États du Sud. Mais les déclarations d'un autre détenu (Blair Sullivan) vont avoir des conséquences dramatiques...",https://image.tmdb.org/t/p/w500/2VRunZVPLSjvmIn0RMhlxOTCDnt.jpg
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,37108.0,Michael Gottlieb,Thomas Ian Nicholas|Joss Ackland|Art Malik,"Alors qu'il participe à un tournoi de base-ball, Calvin Fuller tombe dans un trou béant, ouvert sur le terrain par un tremblement de terre aussi soudain qu'extrêmement localisé. Notre ami réalise bien vite qu'il  a été, en fait, happé par une faille temporelle sur l'initiative de Merlin. Le célèbre mage a eu, en effet, la brillante idée d'appeler Calvin à la rescousse du roi Arthur pour combattre les mauvaises influences de Lord Belasco. Le choc des époques ne sera pas sans conséquence...",https://image.tmdb.org/t/p/w500/oLUxKXd21LkJKeTacdUONbsJIF4.jpg
259,Kiss of Death (1995),Crime|Drama|Thriller,6071.0,Barbet Schroeder,David Caruso|Nicolas Cage|Samuel L. Jackson,"Après avoir decidé de dépanner un vieux complice, un ancien voleur de voitures va être confronté à deux camps adverses aux méthodes étrangement similaires: la pègre et la police.",https://image.tmdb.org/t/p/w500/qAooCoN8zYP4ygPWCeroR75sjQu.jpg
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,11.0,George Lucas,Mark Hamill|Harrison Ford|Carrie Fisher,"Il y a bien longtemps, dans une galaxie très lointaine... La guerre civile fait rage entre l'Empire galactique et l'Alliance rebelle. Capturée par les troupes de choc de l'Empereur menées par le sombre et impitoyable Dark Vador, la princesse Leia Organa dissimule les plans de l’Étoile Noire, une station spatiale invulnérable, à son droïde R2-D2 avec pour mission de les remettre au Jedi Obi-Wan Kenobi. Accompagné de son fidèle compagnon, le droïde de protocole C-3PO, R2-D2 s'échoue sur la planète Tatooine et termine sa quête chez le jeune Luke Skywalker. Rêvant de devenir pilote mais confiné aux travaux de la ferme, ce dernier se lance à la recherche de ce mystérieux Obi-Wan Kenobi, devenu ermite au cœur des montagnes désertiques de Tatooine...",https://image.tmdb.org/t/p/w500/qelTNHrBSYjPvwdzsDBPVsqnNzc.jpg
261,Little Women (1994),Drama,9587.0,Gillian Armstrong,Winona Ryder|Trini Alvarado|Samantha Mathis,"Aux États-Unis, pendant la guerre de Sécession, madame March, dont le mari est au front, vit avec ses quatre filles, Amy, Meg, Jo et Beth. Elle les élève avec soin et tendresse, en dépit d'un état de pauvreté prononcé, qui n'empêche pas ces quatre aimables sœurs de se montrer bonnes et généreuses. Parfois, des querelles divisent le clan, mais l'imagination de Jo, qui écrit des pièces de théâtre que joue le quatuor, a vite fait de les effacer. Jo devient l'amie de leur jeune et nouveau voisin, Laurie Laurence. Grâce à cette relation, Meg et Jo, les deux aînées, sont invitées au bal donné par la famille Laurence. C'est l'occasion pour elles d'échapper à la morosité de leur vie quotidienne et d'oublier pour un temps les problèmes d'argent…",https://image.tmdb.org/t/p/w500/A5dhXiDOZPp3DiBT2aCChdkFUmi.jpg
262,"Little Princess, A (1995)",Children|Drama,19101.0,Alfonso Cuarón,Liesel Matthews|Eleanor Bron|Liam Cunningham,"Sara mène une vie de rêve aux Indes avec son père qui l'adore et la protège comme une véritable petite princesse. Nourrie de légendes exotiques, son imagination l'entraîne dans un univers magique plein de héros, de monstres menaçants et de belles princesses... jusqu'au jour où son père doit partir à la guerre. Confiée au pensionnat new-yorkais de miss Minchin, Sara va se faire un tas d'amies en leur contant ses merveilleuses histoires. Mais, à l'annonce de la mort de son père, elle se retrouve seule et sans fortune. Sara, désespérée, ne sait pas qu'un miracle se prépare...",https://image.tmdb.org/t/p/w500/7xgFsx41Lnn4zxMXF6rDP7ah5wD.jpg
263,Ladybird Ladybird (1994),Drama,49980.0,Ken Loach,Crissy Rock|Vladimir Vega|Sandie Lavelle,"Maggie a eu quatre enfants de quatre hommes différents. A la suite d'une liaison violente, l'assistante sociale lui retire la garde de ses enfants. Elle rencontre Jorge, réfugié latino-américain et parvient enfin au bonheur. Ensemble, ils vont tout tenter dans un long combat contre l'administration pour reprendre les enfants de Maggie.",https://image.tmdb.org/t/p/w500/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,18183.0,Alfonso Arau,Lumi Cavazos|Marco Leonardi|Regina Torné,"Tita est amoureuse de Pedro. Mais étant la cadette de la famille, elle doit rester, comme le veut la tradition, avec sa mère jusqu'à ce que celle-ci meurt. Pedro décide alors d'épouser la soeur de sa bien-aimée pour être plus près d'elle. Mais surveillée de près par sa mère dure et méchante, Tita n'a qu'une façon d'exprimer ses sentiments et sa passion : à travers la nourriture",https://image.tmdb.org/t/p/w500/bBToqYouLBaoojtC6AyRNeFcQoV.jpg
266,Legends of the Fall (1994),Drama|Romance|War|Western,4476.0,Edward Zwick,Brad Pitt|Anthony Hopkins|Aidan Quinn,"Au cœur des contrées sauvages du Montana, des années 1910 à 1920, l'histoire d'Alfred, Tristan et Samuel, trois frères, qui ont été élevés par leur père William Ludlow, colonel en retraite. Le temps passe et Samuel le cadet des frères parti faire ses études en Angleterre, se fiance et revient au Montana présenter, Susannah Fincannon, à toute la famille, qui est rapidement sous le charme de la demoiselle. Puis quand la Première Guerre mondiale éclate, Samuel, naïf, entraîne ces deux frères sur les champs de bataille d'Europe. Samuel n'en reviendra pas. Sa disparition provoque l'effondrement de la famille et le réveil de douleurs refoulées.",https://image.tmdb.org/t/p/w500/eVz1GuX9usuALOF9rNYlLKuAccs.jpg
267,Major Payne (1995),Comedy,11008.0,Nick Castle,Damon Wayans|Karyn Parsons|William Hickey,"Le major des Forces Spéciales de la Marine Benson Winifred Payne, est soudainement muté vers une école militaire. Comment l’arme la plus secrète de l ‘arméeva-t-elle s ‘y prendre pour discipliner un groupe de jeunes recrues trop jeunes encore pour ce raser...",https://image.tmdb.org/t/p/w500/kWHx5eq7PELkF3If7LrrhuBskRG.jpg
269,My Crazy Life (Mi vida loca) (1993),Drama,32325.0,Allison Anders,Angel Aviles|Seidy López|Jacob Vargas,Quelques jeunes Américaines tentent de briser la logique de violence de leur ghetto.,https://image.tmdb.org/t/p/w500/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg
270,Love Affair (1994),Drama|Romance,43742.0,Glenn Gordon Caron,Warren Beatty|Annette Bening|Katharine Hepburn,"Ex-star du football Mike Gambril rencontre Terry McKay lors d'un vol à destination de Sydney alors que l'avion est contraint d'attérir sur une petite atoll. Tous deux sont déjà fiancés, mais tombent tout de même amoureux l'un de l'autre lors de la traversée qui les ramène sur une île plus grande. Ils décident de se retrouver à New York trois mois plus tard afin de voir si la passion persiste. L'un est au rendez-vous, l'autre non, mais après bien des péripéties ils finiront par se retrouver.",https://image.tmdb.org/t/p/w500/uPEh48HZN9qqewkF2Hsi9BD6oz7.jpg
271,Losing Isaiah (1995),Drama,28313.0,Stephen Gyllenhaal,Jessica Lange|Halle Berry|David Strathairn,"Un bébé afro-américain, abandonné par sa mère accroc au crack, est adopté par un couple de blancs. Sept ans plus tard, la mère de l'enfant découvre que son fils est toujours vivant et décide de le récupérer.",https://image.tmdb.org/t/p/w500/6DBLoZCq5u6ME9lDvztbHWnnkQP.jpg
272,"Madness of King George, The (1994)",Comedy|Drama,11318.0,Nicholas Hytner,Nigel Hawthorne|Helen Mirren|Ian Holm,"1788. Le roi George III règne depuis plus de vingt-sept ans sur le Royaume-Uni avec à ses côtés sa chère épouse Charlotte, qui lui a donné quinze enfants. Il aime la vie simple, ordonnée, la campagne et les paysans. Seules ombres au tableau : sa responsabilité dans la perte des colonies d’Amérique et des conflits avec son opposition au Parlement, mais aussi avec son propre Premier Ministre, Pitt le jeune, ou avec ses fils, dont le prince de Galles, dadais fat et emperruqué, marié secrètement à une catholique. Autres signes inquiétants : Sa Majesté devient maniaque, colérique, s’agite, réveille sa maisonnée à des heures indues, a des paroles ou des gestes déplacés. Ses royales urines se parent de surprenantes couleurs.",https://image.tmdb.org/t/p/w500/7Aoce9ZRD2xuI7ZLQRPDioTkObq.jpg
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,3036.0,Kenneth Branagh,Robert De Niro|Kenneth Branagh|Tom Hulce,Le jeune savant Victor Frankenstein est persuadé que la science peut venir à bout de tout et même créer la vie. Il s'attèle à cette tache avec ardeur et crée à partir de morceaux de cadavres un être humain qui sera acculé par sa différence à la méchanceté.,https://image.tmdb.org/t/p/w500/pxCxwwjhH4XLdG5bMhAglWTuW8v.jpg
274,Man of the House (1995),Comedy,40490.0,James Orr,Jonathan Taylor Thomas|Chevy Chase|Farrah Fawcett,"À 12 ans, Ben n'apprécie pas le nouveau compagnon de sa mère, récemment divorcée. Alors que le couple annonce leur mariage, Jack, le futur beau-père, décide d'emmener Ben dans un camp dont les activités peuvent permettre de consolider les liens père-fils. Durant le séjour, Jack et Ben finissent par se découvrir une grande complicité...",https://image.tmdb.org/t/p/w500/qV8jHERdZnl4nOcyBqiWiTnjkNs.jpg
275,Mixed Nuts (1994),Comedy,24070.0,Nora Ephron,Steve Martin|Madeline Kahn|Rita Wilson,"Philip est responsable d'un centre d'accueil téléphonique pour les personnes suicidaires à Los Angeles. Le soir de Noël, son équipe quelque peu débordée est gagnée par la folie.",https://image.tmdb.org/t/p/w500/teEmcjc6oYyO0gcSho1chmP7wty.jpg
276,Milk Money (1994),Comedy|Romance,8986.0,Richard Benjamin,Melanie Griffith|Ed Harris|Michael Patrick Carter,"Frank, Kevin et Brad, trois copains d'une douzaine d'années résidant en banlieue, rassemblent leurs économies et partent ""à la ville"", car ils rêvent de voir une femme nue et en recherchent une disposée à dévoiler ses charmes. Manquant de se faire dévaliser par un petit truand, ils sont secourus par 'V', une prostituée qui accepte de satisfaire leur désir. Mais ceci fait, ils ne peuvent retourner chez eux, s'étant fait voler leurs vélos. 'V' propose alors de les ramener en voiture. Celle-ci tombe en panne devant le domicile de Tom, le père de Frank, veuf qui tombe sous le charme de la jeune femme, ignorant son métier...",https://image.tmdb.org/t/p/w500/od8SCOMLDq4iRYaHNqihQVn1SNE.jpg
277,Miracle on 34th Street (1994),Drama,10510.0,Les Mayfield,Mara Wilson|Richard Attenborough|Dylan McDermott,"Un homme se prétendant être le Père Noël est interné dans un institut spécialisé. Persuadé de son identité, un jeune avocat décide de prendre sa défense.",https://image.tmdb.org/t/p/w500/k978Duw2DEAPJvPqefAbyX921tf.jpg
278,Miami Rhapsody (1995),Comedy,17402.0,David Frankel,Sarah Jessica Parker|Gil Bellows|Antonio Banderas,"Gwyn Marcus a toujours voulu un mariage comme ses parents. Elle vient d'accepter la proposition de son petit-ami Matt, mais elle a des doutes quant à leur avenir ensemble. Sa peur de l'engagement grandit au fur et à mesure qu'elle apprend les diverses affaires que vit sa famille. Avec sa sœur qui se marie et son frère déjà marié, sa mère s'inquiète de plus en plus du fait que Gwyn soit la dernière personne célibataire de la famille. Mais plus elle pense au mariage, plus elle doit rechercher l'équilibre entre carrière, mariage et famille.",https://image.tmdb.org/t/p/w500/joturqaJfAJ8XHPadT8kibgSpS4.jpg
